#lat_deg,#lon_deg,#clean_adm2,#water_source_category,#water_tech_category,#install_year,#management_clean,#subjective_quality,water_point_population,local_population_1km,crucialness_score
8.939289,9.8025803,Langtang North,Well,Hand Pump,2009,Community Management,Acceptable quality,42,577,0.072790294627383
10.320331,4.2618702,Borgu,Well,Mechanized Pump,NA,Direct Government Operation,No because of Taste,717,2779,0.258006477150054
10.034903,11.248023,Billiri,Well,Hand Pump,1985,Community Management,Acceptable quality,0,0,NA
9.673235,9.6040639,Bogoro,Well,Mechanized Pump,2012,NA,Acceptable quality,700,3077,0.227494312642184
10.91502,5.2046161,Rijau,Well,Hand Pump,NA,NA,No because of Odour,1734,1734,1
9.3947676,7.073585,Gurara,Well,Hand Pump,1991,Community Management,Acceptable quality,752,2023,0.371725160652496
9.7676417,9.4905485,Tafawa-Balewa,Well,Hand Pump,2011,Community Management,Acceptable quality,402,832,0.483173076923077
10.366254,4.8384201,Ngaski,Well,Hand Pump,1999,NA,Acceptable quality,352,1365,0.257875457875458
11.047422,6.99241,Birnin Gwari,Well,Hand Pump,NA,Other,No because of Taste,8469,8469,1
10.503598,8.4611217,Lere,Well,Hand Pump,NA,Community Management,Acceptable quality,897,897,1
10.176928,11.160608,Akko,Well,Mechanized Pump,2011,Health Care Facility,Acceptable quality,413,1001,0.412587412587413
10.253248,10.004067,Bauchi,Well,Hand Pump,2012,Community Management,Acceptable quality,426,2356,0.18081494057725
9.5054444,9.1076384,Mangu,Well,Hand Pump,2010,NA,Acceptable quality,2278,2278,1
9.0684083,4.9563617,Edu,Well,Hand Pump,2006,Direct Government Operation,No because of Taste,3769,11020,0.342014519056261
9.5653232,11.029154,Karim Lamido,Well,Hand Pump,NA,Community Management,Acceptable quality,314,1140,0.275438596491228
10.304893,9.8894074,Bauchi,Well,Hand Pump,2014,NA,No because of Odour,5262,11068,0.475424647632815
9.1700685,5.6472045,Edati,Well,Hand Pump,2001,Community Management,Acceptable quality,1576,2347,0.671495526203664
9.6174604,8.5885624,Riyom,Well,Hand Pump,2011,NA,No because of Taste,46,110,0.418181818181818
8.8846183,7.2147433,Abuja,Well,Mechanized Pump,NA,NA,Acceptable quality,4706,9255,0.50848190167477
10.151438,11.413048,Yamaltu/Deba,Well,Hand Pump,1981,Community Management,Acceptable quality,350,1890,0.185185185185185
9.8167515,11.631728,Kaltungo,Well,Hand Pump,1986,Community Management,Acceptable quality,5328,5328,1
10.694518,7.5147233,Igabi,Well,Hand Pump,NA,NA,Acceptable quality,176,3062,0.057478772044415
8.647044,9.7990343,Langtang South,Well,Hand Pump,NA,NA,Acceptable quality,301,1107,0.271906052393857
9.2973799,9.4996435,Kanke,Well,Hand Pump,2010,NA,No because of Colour,184,467,0.394004282655246
9.4878769,8.5058555,Jema'a,Well,Hand Pump,NA,NA,No because of Taste,3515,6904,0.509125144843569
9.5975046,8.3006954,Zangon Kataf,Well,Hand Pump,NA,NA,No because of Odour,867,1933,0.448525607863425
9.1258308,5.5432489,Edati,Well,Hand Pump,NA,NA,Acceptable quality,881,14700,0.059931972789116
9.9063533,11.009798,Akko,Well,Hand Pump,1998,Community Management,Acceptable quality,1114,4159,0.267852849242606
9.7964686,11.315429,Shomgom,Well,Hand Pump,2003,Community Management,Acceptable quality,8,91,0.087912087912088
9.5882467,8.37862,Kaura,Well,Hand Pump,NA,Community Management,Acceptable quality,487,2646,0.184051398337113
9.0249774,3.5382992,Baruten,Well,Mechanized Pump,2000,NA,Acceptable quality,53,715,0.074125874125874
8.1408544,5.1032552,Isin,Well,Hand Pump,NA,NA,No because of Taste,77,1300,0.059230769230769
9.1172217,6.9791067,Gwagwalada,Well,Hand Pump,2009,Other,Acceptable quality,132,480,0.275
9.1009234,8.7935815,Bokkos,Well,Mechanized Pump,NA,NA,Acceptable quality,1182,2354,0.502124044180119
9.4729217,8.9948417,Mangu,Well,Hand Pump,2012,NA,Acceptable quality,782,1587,0.492753623188406
11.091827,7.7218355,Sabon Gari,Well,Hand Pump,NA,Community Management,Acceptable quality,313,1674,0.186977299880526
10.13191,11.515932,Yamaltu/Deba,Well,Hand Pump,1985,Community Management,Acceptable quality,1682,1682,1
9.1699121,5.7677058,Lavun,Well,Hand Pump,NA,Direct Government Operation,Acceptable quality,48,423,0.113475177304965
11.481727,8.657325,Kibiya,Well,Hand Pump,NA,NA,Acceptable quality,537,2611,0.205668326311758
9.2647499,8.9823925,Bokkos,Well,Hand Pump,2013,Other,Acceptable quality,426,576,0.739583333333333
9.7707417,12.23247,Shelleng,Well,Hand Pump,NA,NA,Acceptable quality,939,1878,0.5
9.3281305,9.441539,Kanke,Well,Hand Pump,2007,NA,Acceptable quality,496,1955,0.253708439897698
10.509113,7.4257083,Kaduna South,Well,Hand Pump,NA,Direct Government Operation,Acceptable quality,156,2188,0.071297989031079
11.531205,7.3124197,Funtua,Well,Hand Pump,NA,NA,Acceptable quality,224,1421,0.157635467980296
9.2268317,8.3727667,Sanga,Well,Hand Pump,NA,Community Management,Acceptable quality,1088,1249,0.871096877502002
9.86665,11.055183,Billiri,Well,Hand Pump,2014,Health Care Facility,No because of Colour,1517,3704,0.409557235421166
11.195363,5.5821483,Sakaba,Well,Hand Pump,NA,NA,Acceptable quality,95,706,0.134560906515581
9.1507538,11.325387,Lau,Well,Hand Pump,2000,NA,Acceptable quality,464,1983,0.233988905698437
10.021923,7.3963617,Kachia,Well,Hand Pump,NA,Community Management,No because of Colour,1309,2544,0.514544025157233
9.2597983,10.952088,Karim Lamido,Well,Hand Pump,2005,NA,Acceptable quality,700,3085,0.226904376012966
9.0736306,3.862613,Irepo,Well,Hand Pump,NA,NA,Acceptable quality,194,654,0.296636085626911
8.8081457,11.805249,Zing,Well,Hand Pump,2012,NA,Acceptable quality,450,1995,0.225563909774436
9.5264591,7.0731033,Paikoro,Well,Hand Pump,2015,NA,No because of Taste,261,2454,0.106356968215159
9.7437864,8.831948,Jos South,Well,Hand Pump,NA,NA,Acceptable quality,2112,4742,0.445381695487136
8.000985,8.42092,Guma,Well,Hand Pump,NA,NA,Acceptable quality,68,68,1
9.4744663,9.0681683,Mangu,Well,Mechanized Pump,2006,NA,Acceptable quality,1116,1116,1
9.6961317,7.4522133,Kachia,Well,Hand Pump,NA,Community Management,Acceptable quality,1278,7693,0.166125048745613
9.6285616,11.298775,Shomgom,Well,Hand Pump,2006,Community Management,Acceptable quality,119,275,0.432727272727273
10.383802,11.36196,Yamaltu/Deba,Well,Hand Pump,2014,NA,Acceptable quality,89,415,0.214457831325301
9.5978675,11.020421,Alkaleri,Well,Hand Pump,NA,School Management,Acceptable quality,2093,5285,0.396026490066225
9.9164414,9.1113106,Jos East,Well,Hand Pump,1999,NA,No because of Colour,856,1752,0.488584474885845
9.3668328,9.3510968,Pankshin,Well,Hand Pump,2007,NA,Acceptable quality,442,1580,0.279746835443038
9.9382065,7.0235717,Muya,Well,Hand Pump,NA,Community Management,Acceptable quality,221,2091,0.105691056910569
9.2407435,11.67677,Lau,Well,Mechanized Pump,NA,NA,Acceptable quality,3429,12005,0.285630987088713
10.558417,11.621675,Yamaltu/Deba,Well,Mechanized Pump,1995,Direct Government Operation,Acceptable quality,2537,12322,0.205891900665476
10.125042,6.0833682,Rafi,Well,Hand Pump,1999,Community Management,Acceptable quality,1459,1459,1
9.9320992,11.269506,Billiri,Well,Hand Pump,1983,Community Management,Acceptable quality,696,2157,0.322670375521558
9.4849394,9.1392244,Mangu,Well,Mechanized Pump,2011,NA,No because of Taste,207,2295,0.090196078431373
9.0030867,11.434928,Yorro,Well,Hand Pump,2014,Community Management,Acceptable quality,649,695,0.933812949640288
11.741333,3.7247933,Dandi,Well,Hand Pump,NA,NA,Acceptable quality,764,1536,0.497395833333333
9.1841466,9.8438274,Langtang North,Well,Hand Pump,NA,NA,Acceptable quality,737,1651,0.446396123561478
9.6646967,7.95922,Kachia,Well,Hand Pump,NA,Community Management,Acceptable quality,647,1296,0.499228395061728
9.5850043,8.2251,Zangon Kataf,Well,Hand Pump,NA,Community Management,Acceptable quality,188,911,0.206366630076839
9.7804933,11.285398,Shomgom,Well,Hand Pump,NA,Community Management,Acceptable quality,297,4042,0.073478476001979
9.4303696,8.1662302,Jema'a,Well,Hand Pump,NA,NA,No because of Taste,1071,5588,0.191660701503221
10.712292,10.53045,Ganjuwa,Well,Mechanized Pump,NA,NA,Acceptable quality,638,1173,0.543904518329071
9.2438345,11.616924,Lau,Well,Hand Pump,2011,Community Management,No because of Taste,366,4802,0.076218242399
9.4948081,9.1558989,Mangu,Well,Hand Pump,2010,NA,Acceptable quality,108,345,0.31304347826087
9.608615,8.3248883,Zangon Kataf,Well,Hand Pump,NA,NA,No because of Colour,553,1394,0.396700143472023
9.1049574,9.9620269,Wase,Well,Hand Pump,2013,Other,Acceptable quality,2,44,0.045454545454545
9.6294586,6.5691618,Bosso,Well,Hand Pump,NA,Community Management,Acceptable quality,950,5666,0.167666784327568
9.5812233,11.096163,Shomgom,Well,Hand Pump,NA,Community Management,Acceptable quality,103,836,0.123205741626794
10.084732,11.145713,Akko,Well,Hand Pump,2007,Community Management,Acceptable quality,277,795,0.348427672955975
10.402715,7.714725,Chikun,Well,Hand Pump,NA,NA,Acceptable quality,2873,7517,0.382200345882666
9.5729583,11.08472,Karim Lamido,Well,Hand Pump,2008,Community Management,Acceptable quality,223,662,0.336858006042296
9.7235464,11.755371,Balanga,Well,Hand Pump,NA,Other,Acceptable quality,1331,1349,0.986656782802076
10.244057,11.325345,Yamaltu/Deba,Well,Hand Pump,2001,Community Management,Acceptable quality,28,56,0.5
9.2002999,9.7240616,Langtang North,Well,Mechanized Pump,NA,Other,Acceptable quality,2041,4045,0.504573547589617
8.9092,7.2465883,Abuja,Well,Hand Pump,2007,Direct Government Operation,Acceptable quality,3834,3834,1
11.036977,7.6672078,Zaria,Well,Hand Pump,NA,Community Management,Acceptable quality,3249,7183,0.452317972991786
9.0362251,11.313681,Lau,Well,Hand Pump,2008,Community Management,Acceptable quality,241,748,0.322192513368984
9.6018866,11.163598,Shomgom,Well,Hand Pump,2013,NA,Acceptable quality,1071,2143,0.499766682221185
9.8813912,9.6821833,Tafawa-Balewa,Well,Mechanized Pump,2014,Community Management,Acceptable quality,14307,14307,1
9.408328,9.2156407,Mangu,Well,Hand Pump,NA,NA,Acceptable quality,567,718,0.789693593314763
9.806125,9.2302367,Tafawa-Balewa,Well,Mechanized Pump,2005,NA,Acceptable quality,879,879,1
9.1367362,9.7897773,Langtang North,Well,Hand Pump,NA,School Management,No because of Taste,39,619,0.063004846526656
8.7986633,7.3805717,Kuje,Well,Hand Pump,NA,NA,No because of Taste,117,117,1
9.5914812,11.18677,Shomgom,Well,Hand Pump,1983,NA,No because of Taste,1057,3521,0.300198807157058
9.6718383,8.03843,Kachia,Well,Hand Pump,NA,NA,Acceptable quality,301,775,0.388387096774194
9.0662949,11.43421,Lau,Well,Hand Pump,2006,School Management,Acceptable quality,379,1322,0.286686838124054
9.2594708,8.7101289,Bokkos,Well,Hand Pump,2006,Other,Acceptable quality,625,625,1
9.4352799,9.6714028,Kanke,Well,Hand Pump,2013,NA,No because of Colour,109,401,0.271820448877806
9.1894917,9.3796579,Pankshin,Well,Mechanized Pump,2008,Direct Government Operation,Acceptable quality,893,2535,0.352268244575937
9.6708906,9.6044895,Bogoro,Well,Hand Pump,NA,NA,Acceptable quality,758,3007,0.25207848353841
10.996045,10.414556,Darazo,Well,Hand Pump,2013,Community Management,No because of Taste,4925,9849,0.500050766575287
9.5797467,7.9469483,Kachia,Well,Hand Pump,NA,Community Management,No because of Colour,698,2374,0.294018534119629
9.4067333,7.89839,Kagarko,Well,Hand Pump,NA,Community Management,Acceptable quality,879,1752,0.501712328767123
9.2064383,9.307955,Pankshin,Well,Hand Pump,2008,School Management,Acceptable quality,2043,2043,1
9.9712708,11.668488,Balanga,Well,Mechanized Pump,2009,Health Care Facility,Acceptable quality,2,126,0.015873015873016
11.398507,4.2211253,Bagudo,Well,Hand Pump,2003,Direct Government Operation,Acceptable quality,614,5687,0.107965535431686
8.8802736,11.388472,Ardo-Kola,Well,Hand Pump,2012,Other,Acceptable quality,166,1937,0.085699535363965
10.532413,7.4661717,Kaduna North,Well,Hand Pump,NA,Community Management,Acceptable quality,1353,10506,0.128783552255854
9.0941824,9.29723,Shendam,Well,Hand Pump,2011,NA,No because of Colour,865,865,1
9.5801264,9.2612535,Mangu,Well,Mechanized Pump,NA,NA,Acceptable quality,677,1648,0.410800970873786
9.4949883,8.9255867,Barkin Ladi,Well,Mechanized Pump,2014,NA,Acceptable quality,2258,2258,1
9.2950617,8.5308667,Sanga,Well,Hand Pump,NA,NA,No because of Colour,140,561,0.249554367201426
9.9585356,11.31682,Kaltungo,Well,Hand Pump,2009,Community Management,Acceptable quality,173,173,1
9.3953971,8.3056361,Jema'a,Well,Hand Pump,NA,NA,No because of Taste,7795,7795,1
9.1317054,5.5424422,Edati,Well,Mechanized Pump,NA,Direct Government Operation,Acceptable quality,763,13854,0.055074346759059
9.90969,11.059277,Akko,Well,Hand Pump,NA,NA,Acceptable quality,433,468,0.925213675213675
10.023943,11.155957,Akko,Well,Hand Pump,1993,Other,Acceptable quality,571,571,1
9.6417664,8.8921699,Barkin Ladi,Well,Hand Pump,2009,Other,Acceptable quality,3514,6264,0.560983397190294
10.36535,4.8379118,Ngaski,Well,Hand Pump,1980,NA,No because of Odour,359,1381,0.259956553222303
9.9611433,11.631167,Balanga,Well,Hand Pump,NA,NA,Acceptable quality,530,3524,0.150397275822928
10.377874,10.727013,Kirfi,Well,Hand Pump,2009,NA,Acceptable quality,6064,6064,1
10.683597,8.3445317,Kubau,Well,Hand Pump,NA,Direct Government Operation,Acceptable quality,402,1021,0.393731635651322
9.8294706,11.718513,Balanga,Well,Hand Pump,1986,Community Management,Acceptable quality,575,1158,0.496545768566494
9.67124,8.5758187,Kaura,Well,Hand Pump,2011,NA,Acceptable quality,1423,1491,0.95439302481556
9.5586011,8.3024506,Jema'a,Well,Hand Pump,NA,NA,No because of Colour,685,2400,0.285416666666667
10.193467,11.502676,Yamaltu/Deba,Well,Hand Pump,2004,NA,Acceptable quality,3931,3931,1
9.2444301,11.618653,Lau,Well,Hand Pump,2014,Community Management,Acceptable quality,437,4941,0.088443634891722
10.052918,11.198544,Akko,Well,Mechanized Pump,2010,Other,Acceptable quality,3,51,0.058823529411765
10.689977,4.4606927,Agwara,Well,Hand Pump,NA,NA,Acceptable quality,1033,6218,0.166130588613702
9.1387209,9.7935642,Langtang North,Well,Hand Pump,NA,NA,No because of Taste,22,440,0.05
9.214015,6.8405567,Abaji,Well,Mechanized Pump,2007,Direct Government Operation,Acceptable quality,665,5041,0.131918270184487
10.905005,11.274946,Nafada,Well,Hand Pump,2000,Community Management,Acceptable quality,259,1855,0.139622641509434
10.847135,11.421063,Funakaye,Well,Hand Pump,2012,Community Management,Acceptable quality,1325,4916,0.269528071602929
9.2702377,8.9403147,Bokkos,Well,Mechanized Pump,NA,NA,No because of Taste,2006,2006,1
9.900035,7.9545733,Kachia,Well,Hand Pump,NA,Community Management,Acceptable quality,565,2204,0.256352087114338
9.1284683,8.520625,Sanga,Well,Hand Pump,NA,NA,Acceptable quality,258,491,0.525458248472505
9.6641179,8.9482264,Barkin Ladi,Well,Hand Pump,2012,NA,Acceptable quality,190,766,0.248041775456919
9.0089054,9.4377189,Mikang,Well,Hand Pump,NA,NA,No because of Colour,483,483,1
9.6262283,8.3988133,Kaura,Well,Hand Pump,NA,NA,No because of Colour,475,1565,0.303514376996805
9.4891,7.6979,Kagarko,Well,Hand Pump,NA,Community Management,Acceptable quality,3020,8647,0.349254076558344
9.4613417,7.356395,Kagarko,Well,Hand Pump,NA,Community Management,Acceptable quality,212,466,0.454935622317597
9.0170524,9.2606451,Qua'an Pan,Well,Hand Pump,2012,Direct Government Operation,Acceptable quality,201,1414,0.142149929278642
9.5423173,10.98526,Karim Lamido,Well,Mechanized Pump,NA,NA,Acceptable quality,1019,4244,0.240103675777568
9.9733441,11.068693,Akko,Well,Hand Pump,2011,NA,Acceptable quality,176,243,0.724279835390946
11.624805,3.9577433,Dandi,Well,Hand Pump,NA,NA,Acceptable quality,1441,1441,1
9.153369,8.8028928,Bokkos,Well,Mechanized Pump,2012,NA,Acceptable quality,725,725,1
8.7076316,9.259258,Qua'an Pan,Well,Hand Pump,2013,Community Management,No because of Taste,347,347,1
9.8953183,11.046985,Akko,Well,Hand Pump,2008,NA,Acceptable quality,58,96,0.604166666666667
9.6233317,7.357495,Kachia,Well,Mechanized Pump,NA,Other,Acceptable quality,1671,1671,1
10.505373,11.352108,Kwami,Well,Mechanized Pump,2008,Community Management,Acceptable quality,509,1027,0.495618305744888
9.5717983,11.089262,Karim Lamido,Well,Hand Pump,2005,Community Management,Acceptable quality,143,542,0.263837638376384
9.6784634,11.16853,Shomgom,Well,Mechanized Pump,2011,NA,Acceptable quality,457,1607,0.284380833851898
9.469955,7.9372083,Kagarko,Well,Hand Pump,NA,Community Management,Acceptable quality,1843,3108,0.592985842985843
8.734345,5.7761883,Pategi,Well,Hand Pump,2013,Community Management,No because of Colour,183,224,0.816964285714286
11.679467,4.1324983,Suru,Well,Hand Pump,NA,NA,Acceptable quality,2746,2746,1
8.83141,11.700622,Yorro,Well,Hand Pump,2008,Community Management,Acceptable quality,351,778,0.451156812339332
10.840035,7.4560783,Igabi,Well,Hand Pump,NA,NA,No because of Taste,563,563,1
9.5081633,11.3797,Karim Lamido,Well,Mechanized Pump,2008,NA,Acceptable quality,37,37,1
10.406573,5.4551171,Kontagora,Well,Hand Pump,1999,Community Management,Acceptable quality,1107,1228,0.901465798045603
9.5330427,9.0329534,Mangu,Well,Mechanized Pump,2005,Community Management,Acceptable quality,477,531,0.898305084745763
9.4424867,7.771865,Kagarko,Well,Hand Pump,NA,Community Management,Acceptable quality,1672,3080,0.542857142857143
10.53262,11.534745,Yamaltu/Deba,Well,Hand Pump,1976,Community Management,Acceptable quality,1134,1134,1
9.45386,8.0105617,Jaba,Well,Hand Pump,NA,NA,No because of Colour,2179,6583,0.331004101473492
9.9800073,8.8462571,Jos North,Well,Hand Pump,2013,NA,No because of Colour,7018,7033,0.997867197497512
9.9045584,4.4063271,Borgu,Well,Hand Pump,2014,NA,No because of Taste,229,2569,0.089139743090697
9.6343037,11.339396,Shomgom,Well,Hand Pump,2013,Community Management,Acceptable quality,968,5343,0.181171626427101
9.4742485,8.6856816,Riyom,Well,Mechanized Pump,2006,NA,Acceptable quality,1268,1268,1
10.41151,11.234171,Kwami,Well,Hand Pump,NA,NA,Acceptable quality,1243,1243,1
10.727732,7.9469772,Soba,Well,Hand Pump,NA,NA,Acceptable quality,2091,2091,1
9.3368517,8.5629867,Sanga,Well,Hand Pump,NA,NA,Acceptable quality,2148,2148,1
10.012205,8.8453631,Bassa,Well,Hand Pump,2009,NA,No because of Taste,1610,3282,0.490554539914686
10.498953,4.899938,Magama,Well,Mechanized Pump,1990,Other,Acceptable quality,81,1222,0.066284779050736
9.9824292,11.654569,Balanga,Well,Mechanized Pump,NA,Other,Acceptable quality,39,507,0.076923076923077
10.970658,7.7808255,Zaria,Well,Hand Pump,NA,Direct Government Operation,Acceptable quality,809,3807,0.212503283425269
10.284118,5.7275673,Mariga,Well,Hand Pump,2003,Community Management,Acceptable quality,1469,4865,0.301952723535457
10.305263,8.6376383,Lere,Well,Hand Pump,NA,Community Management,Acceptable quality,2494,2494,1
8.90582,8.4087567,Akwanga,Well,Hand Pump,NA,NA,No because of Colour,21,455,0.046153846153846
9.386005,6.0294695,Gbako,Well,Hand Pump,1987,NA,Acceptable quality,347,2354,0.147408666100255
9.5674448,8.2584708,Zangon Kataf,Well,Hand Pump,NA,Community Management,No because of Odour,566,1186,0.477234401349072
9.467329,7.0023383,Paikoro,Well,Hand Pump,2014,NA,No because of Colour,3110,3110,1
10.655498,7.7348733,Igabi,Well,Hand Pump,NA,NA,No because of Colour,85,85,1
9.7452873,11.202321,Shomgom,Well,Hand Pump,NA,Community Management,Acceptable quality,845,3292,0.256682867557716
9.523885,7.8374933,Kagarko,Well,Hand Pump,NA,Community Management,Acceptable quality,298,2444,0.121931260229133
9.5078167,8.0890867,Jaba,Well,Hand Pump,NA,Community Management,Acceptable quality,2337,8786,0.265991349874801
